"TRAP_NUM","MO","WK","YR","CXT","CXQ","CXE","CXS","CXTH","AEV","AED","AET","PC","ANFRA","ANFRE","CSINOR","CSINC","All_Species","LON","LAT","DESERT","SLTMRSH","DKPND","RCRP","GRP","CIT","DAT","PST","FSH","TOTAL","T","TMAX","TOBS","DIST_TO_SEA","TransCXT","t_samps","SEASON"
"57","05","19","1995",1824,0,0,0,0,0,175,0,0,0,0,0,0,1999,-115.973831585829,33.5246211406785,163.39,11.56,0,6.26,43.25,87.86,0,0,0,312.32,29,314.357142857143,293.833333333333,0.529334853903522,7.50933526601659,33,"spring"
"02","05","21","1995",409,0,0,0,0,0,0,0,0,0,0,0,0,409,-116.060868971143,33.4405785159516,90.28,0,0,0,45.66,162.41,13.96,0,0,312.31,30,363.928571428571,337.214285714286,1.7978317494482,6.01615715969835,31,"spring"
"13","05","21","1995",27,4,0,0,0,0,0,0,0,0,0,0,0,31,-116.095106863094,33.498469796742,188.87,0,0,96.86,0,6.59,20,0,0,312.32,30,363.928571428571,337.214285714286,2.32977282904294,3.3322045101752,32,"spring"
"14","05","21","1995",2,1,0,0,0,0,0,0,0,0,0,0,0,3,-116.080555555556,33.4980166666667,234.53,0,0,0,0,0,0,0,0,234.53,30,363.928571428571,337.214285714286,1.02822440653711,1.09861228866811,31,"spring"
"20","05","21","1995",3,2,0,0,0,0,0,0,0,0,0,0,0,5,-116.129851492963,33.5104243047012,23.24,0,0,109.39,63.59,96.25,19.84,0,0,312.31,30,363.928571428571,337.214285714286,5.78742086248027,1.38629436111989,32,"spring"
"05","05","21","1995",239,44,50,0,0,0,0,0,0,0,0,0,0,333,-116.060965598573,33.4554249351792,213.67,8.89,0,0,30.83,44.12,0,0,14.79,312.3,30,363.928571428571,337.214285714286,1.22005095918288,5.48063892334199,32,"spring"
"08","05","21","1995",378,5,3,0,0,0,0,0,0,0,0,0,0,386,-116.095024643104,33.4696827623563,135.47,0,0,55.93,18.49,75.28,24.29,0,2.85,312.31,30,363.928571428571,337.214285714286,2.29056693072234,5.93753620508243,32,"spring"
"01","05","21","1995",409,0,41,0,0,1,0,0,0,0,0,2,0,453,-116.04378952608,33.441176284239,157.74,5.52,0,0,0,63.54,7.43,0,0,234.23,30,363.928571428571,337.214285714286,0.313407145733172,6.01615715969835,33,"spring"
"06","05","21","1995",660,14,10,0,0,0,0,0,0,0,0,0,0,684,-116.078663338594,33.4548699409948,95.68,0,0,35.65,84.55,66.99,29.44,0,0,312.31,30,363.928571428571,337.214285714286,2.0408775979276,6.49375383985169,32,"spring"
"11","05","21","1995",107,2,28,0,0,0,0,0,0,0,0,0,0,137,-116.080555555556,33.4805555555555,231.64,2.58,0,0,0,0,0,0,0,234.22,30,363.928571428571,337.214285714286,0.693216173230499,4.68213122712422,32,"spring"
"19","05","21","1995",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-116.112089183679,33.5103302976764,62.56,0,0,187.53,0,24.25,36.95,0.06,0.95,312.3,30,363.928571428571,337.214285714286,4.25669953936335,0,31,"spring"
"24","05","21","1995",3,0,0,0,0,0,0,0,0,0,0,0,0,3,-116.147346251925,33.554462570141,71.28,0,0,151.15,30.57,48.24,11.06,0,0,312.3,30,363.928571428571,337.214285714286,9.78969900790393,1.38629436111989,32,"spring"
"16","05","21","1995",91,0,0,0,0,0,0,0,0,0,0,0,0,91,-116.129820514715,33.4806120417832,99.2,0,0,89.81,1.4,97.7,24.2,0,0,312.31,30,363.928571428571,337.214285714286,5.18408139952859,4.52178857704904,31,"spring"
"15","05","21","1995",13,0,0,0,0,0,0,0,0,0,0,0,0,13,-116.129671538396,33.4987077511208,28.28,0,0,97.6,47.65,109.74,29.04,0,0,312.31,30,363.928571428571,337.214285714286,5.30202102681289,2.63905732961526,32,"spring"
"22","05","21","1995",3,0,0,0,0,0,0,0,0,0,0,0,0,3,-116.146975951721,33.5252751512161,49.61,0,0,102.06,49.59,105.78,5.26,0,0,312.3,30,363.928571428571,337.214285714286,7.89162688723154,1.38629436111989,31,"spring"
"09","05","21","1995",50,6,1,0,0,0,0,0,0,0,0,0,0,57,-116.112163888889,33.4805555555555,61.54,0,0,26.35,4.98,175.1,43.04,0,1.29,312.3,30,363.928571428571,337.214285714286,3.55688821293111,3.93182563272433,32,"spring"
"10","05","21","1995",231,0,5,0,0,0,0,0,0,0,0,0,0,236,-116.097177365925,33.4805555555555,263.03,0,0,19.94,0,19.69,2.87,0,6.78,312.31,30,363.928571428571,337.214285714286,2.18156928742819,5.44673737166631,32,"spring"
"23","05","21","1995",3,0,0,0,0,0,0,0,0,0,0,0,0,3,-116.147231399742,33.5397962736661,25.27,0,0,97.38,81.57,68.46,39.62,0,0,312.3,30,363.928571428571,337.214285714286,8.74270304100651,1.38629436111989,32,"spring"
"03","05","21","1995",189,0,0,0,0,0,0,0,0,0,0,1,0,190,-116.073636480725,33.4407123380473,132.53,0,0,0,127.5,52.28,0,0,0,312.31,30,363.928571428571,337.214285714286,2.96949366365427,5.24702407216049,31,"spring"
"04","05","21","1995",434,148,1,0,0,0,0,0,0,0,0,0,0,583,-116.094160006286,33.4554894748286,93.56,0,0,17.8,97.96,98.08,1.25,0,3.66,312.31,30,363.928571428571,337.214285714286,2.97416238677357,6.07534603108868,32,"spring"
"07","05","21","1995",420,0,64,0,0,246,0,0,1,0,0,0,0,731,-116.077577562081,33.4697331979169,226.64,9.97,0,36.81,0,22.29,13.75,0,2.85,312.31,30,363.928571428571,337.214285714286,0.78718305436476,6.04263283368238,32,"spring"
"12","05","21","1995",58,610,3,0,0,0,0,0,0,0,0,0,0,671,-116.112437062453,33.4990937043527,94.31,0,0,63.01,0,63.86,87.56,3.56,0,312.3,30,363.928571428571,337.214285714286,3.79402752112479,4.07753744390572,31,"spring"
"37","05","21","1995",16,0,0,0,0,0,0,0,0,0,0,0,0,16,-116.094578150598,33.5541757657346,199.51,0,6.88,76.4,0,0,24.26,0,5.25,312.3,30,363.928571428571,337.214285714286,6.53239504312798,2.83321334405622,31,"spring"
"48","05","21","1995",48,0,0,0,0,0,0,0,0,0,0,0,0,48,-116.061193834649,33.5396264941129,273.63,0,14.41,6.13,0,1.08,0,0,17.07,312.32,30,363.928571428571,337.214285714286,3.25098804051951,3.89182029811063,32,"spring"
"35","05","21","1995",9,0,0,0,0,0,0,0,0,0,0,0,0,9,-116.07889283649,33.5396123221812,186.46,0,85.01,5.97,0,0,1.84,0,33.03,312.31,30,363.928571428571,337.214285714286,4.36012479143756,2.30258509299405,31,"spring"
"33","05","21","1995",24,0,0,0,0,0,0,0,0,0,0,0,0,24,-116.095037211773,33.5246916608313,158.72,0,73.3,0,0,0,0,0,80.28,312.3,30,363.928571428571,337.214285714286,3.99496687423725,3.2188758248682,32,"spring"
"26","05","21","1995",65,10,0,0,0,0,0,0,0,0,0,0,0,75,-116.130058014471,33.5397771658851,63.53,0,0,164.58,76.96,7.23,0,0,0,312.3,30,363.928571428571,337.214285714286,7.50425013230634,4.18965474202643,31,"spring"
"18","05","21","1995",4,0,0,0,0,0,0,0,0,0,0,0,0,4,-116.095658083723,33.5102133092492,109.13,0,46.9,106.63,0,0,13.9,0,35.74,312.3,30,363.928571428571,337.214285714286,2.94260927887526,1.6094379124341,31,"spring"
"29","05","21","1995",6,0,0,0,0,0,0,0,0,0,0,0,0,6,-116.112512664527,33.5545377345387,182.86,0,0,76.33,0,0,0,0,53.12,312.31,30,363.928571428571,337.214285714286,7.58097998331013,1.94591014905531,31,"spring"
"44","05","21","1995",15,0,0,0,0,0,0,0,0,0,0,0,0,15,-116.043477083467,33.5394629817105,118.02,0,33.88,82.19,19.07,52.07,3.19,0,3.88,312.3,30,363.928571428571,337.214285714286,2.49262124473054,2.77258872223978,31,"spring"
"17","05","21","1995",19,0,0,0,0,0,0,0,0,0,0,0,0,19,-116.080418214555,33.5132965785911,135.71,0,20.75,0,0,0,0,0,0,156.46,30,363.928571428571,337.214285714286,2.14133467524184,2.99573227355399,25,"spring"
"45","05","21","1995",44,0,0,0,0,0,0,0,0,0,0,0,0,44,-116.043264210412,33.5269154809017,142.47,1.73,10.59,0,0,1.67,0,0,0,156.46,30,363.928571428571,337.214285714286,1.1466814470703,3.80666248977032,33,"spring"
"47","05","21","1995",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-116.061332043981,33.5523576754921,168.84,0,24.14,66.01,7.38,19.1,6.03,0,20.8,312.3,30,363.928571428571,337.214285714286,4.42771615250869,0,31,"spring"
"27","05","21","1995",35,0,0,0,0,0,0,0,4,0,0,0,0,39,-116.129752037184,33.5544235905368,169.92,0,0,121.01,7.11,0,0,9.06,5.2,312.3,30,363.928571428571,337.214285714286,8.60788819899623,3.58351893845611,32,"spring"
"34","05","21","1995",18,0,0,0,0,0,0,0,0,0,0,0,0,18,-116.078850486332,33.5262756378852,290.8,0,21.51,0,0,0,0,0,0,312.31,30,363.928571428571,337.214285714286,3.2765489148821,2.94443897916644,31,"spring"
"31","05","21","1995",1,0,0,0,0,0,0,0,0,0,0,0,0,1,-116.094815082293,33.5397510570489,230.67,0,5.39,48.55,0,0,0,0,27.7,312.31,30,363.928571428571,337.214285714286,5.29935814184353,0.693147180559945,31,"spring"
"38","05","21","1995",4,0,0,0,0,0,0,0,0,0,0,0,0,4,-116.060326972984,33.5107915338315,234.23,0,0,0,0,0,0,0,0,234.23,30,363.928571428571,337.214285714286,1.13081944046155,1.6094379124341,30,"spring"
"30","05","21","1995",1,0,0,0,0,0,0,0,0,0,0,0,0,1,-116.112774528282,33.5400464244073,287.09,0,0,18.6,3.5,0,0,0,3.12,312.31,30,363.928571428571,337.214285714286,6.36486038239695,0.693147180559945,31,"spring"
"25","05","21","1995",1,0,0,0,0,0,0,0,0,0,0,0,0,1,-116.13015998982,33.5250572359253,48.58,0,0,154.69,25.74,56.08,27.22,0,0,312.31,30,363.928571428571,337.214285714286,6.51519472632406,0.693147180559945,30,"spring"
"32","05","21","1995",6,78,0,0,0,0,0,0,0,0,0,0,0,84,-116.112643502163,33.5249882262004,215.44,0,0,55.95,0,0,0,0,40.92,312.31,30,363.928571428571,337.214285714286,5.2041179515856,1.94591014905531,31,"spring"
"64","05","21","1995",6,0,0,0,0,0,18,0,0,0,0,0,0,24,-115.890898908668,33.4774033706464,156.46,0,0,0,0,0,0,0,0,156.46,30,363.928571428571,337.214285714286,0.205637927458456,1.94591014905531,32,"spring"
"43","05","21","1995",99,0,0,0,0,0,2,0,0,0,0,1,0,102,-116.00850933249,33.5399880400094,48.16,0,0,7.53,60.79,122.05,73.77,0,0,312.3,30,363.928571428571,337.214285714286,2.50327955990069,4.60517018598809,32,"spring"
"50","05","21","1995",7,0,0,0,0,0,1,0,0,0,0,0,0,8,-115.99124383934,33.5400013752816,141.14,0,0,17.06,84.16,29.2,31.93,8.82,0,312.31,30,363.928571428571,337.214285714286,2.15678641405984,2.07944154167984,33,"spring"
"60","05","21","1995",745,21,8,0,0,0,1,0,0,0,0,0,0,775,-115.92029756881,33.5099494946497,304.14,8.16,0,0,0,0,0,0,0,312.3,30,363.928571428571,337.214285714286,0.469199250729246,6.61472560020376,33,"spring"
"54","05","21","1995",1404,0,2,0,0,0,5,0,0,0,0,0,0,1411,-115.93898249613,33.5197249343921,293.37,5.24,0,0,0,13.7,0,0,0,312.31,30,363.928571428571,337.214285714286,0.204176043937583,7.24779258176785,33,"spring"
"57","05","21","1995",431,0,0,0,0,0,28,0,0,0,0,0,0,459,-115.973831585829,33.5246211406785,163.39,11.56,0,6.26,43.25,87.86,0,0,0,312.32,30,363.928571428571,337.214285714286,0.529334853903522,6.06842558824411,33,"spring"
"63","05","21","1995",127,0,0,0,0,0,8,0,0,0,0,0,0,135,-115.906832802226,33.4994605566741,156.46,0,0,0,0,0,0,0,0,156.46,30,363.928571428571,337.214285714286,0.661615010307184,4.85203026391962,32,"spring"
"53","05","21","1995",6,0,0,0,0,0,2,0,0,0,0,0,0,8,-115.939282858124,33.539761439135,312.31,0,0,0,0,0,0,0,0,312.31,30,363.928571428571,337.214285714286,2.28160697745816,1.94591014905531,33,"spring"
"40","05","21","1995",10,0,0,0,0,0,0,0,0,0,0,0,0,10,-116.026322302007,33.5543905398357,24.94,0,0,13.92,62.44,211,0,0,0,312.3,30,363.928571428571,337.214285714286,4.0825604535955,2.39789527279837,33,"spring"
"58","05","21","1995",269,0,60,0,0,0,29,0,0,0,0,0,0,358,-115.956082018721,33.5241237912174,205.7,15.37,0,0,58.82,32.42,0,0,0,312.31,30,363.928571428571,337.214285714286,0.297236066706164,5.59842195899838,33,"spring"
"52","05","21","1995",17,0,0,0,0,0,7,0,0,0,0,0,0,24,-115.956553931498,33.5400037098608,247.3,0,0,0,4.53,60.48,0,0,0,312.31,30,363.928571428571,337.214285714286,2.01653138120104,2.89037175789616,31,"spring"
"61","05","21","1995",701,0,0,0,0,0,0,0,0,0,0,0,0,701,-115.901457251804,33.5105890703674,312.31,0,0,0,0,0,0,0,0,312.31,30,363.928571428571,337.214285714286,1.74389269247058,6.55393340402581,32,"spring"
"46","05","21","1995",554,0,0,0,0,0,0,0,0,0,0,0,0,554,-116.026279846006,33.5247198752064,218.96,0.97,0,51.17,3.34,37.86,0,0,0,312.3,30,363.928571428571,337.214285714286,0.810011403111502,6.31896811374643,33,"spring"
"59","05","21","1995",46,0,0,0,0,0,0,0,0,0,0,0,0,46,-115.922752099088,33.5233739730783,312.31,0,0,0,0,0,0,0,0,312.31,30,363.928571428571,337.214285714286,1.70082233939348,3.85014760171006,31,"spring"
"62","05","21","1995",220,0,0,0,0,0,0,0,0,0,0,0,0,220,-115.885066182357,33.5034267983741,312.31,0,0,0,0,0,0,0,0,312.31,30,363.928571428571,337.214285714286,2.49783993914236,5.39816270151775,29,"spring"
"51","05","21","1995",1,0,0,0,0,0,0,0,0,0,0,0,0,1,-115.973754579786,33.5400408169515,185.05,0,0,0,11.18,109.43,6.66,0,0,312.32,30,363.928571428571,337.214285714286,2.23678795945716,0.693147180559945,31,"spring"
"56","05","21","1995",41,0,0,0,0,0,0,0,0,0,0,0,0,41,-115.991190301448,33.5249473197426,182.09,2.65,0,61.13,36.93,29.51,0,0,0,312.31,30,363.928571428571,337.214285714286,0.502501564498204,3.73766961828337,32,"spring"
"41","05","21","1995",8,0,0,0,0,0,0,0,0,0,0,0,0,8,-116.008693676108,33.5545739284671,13.98,0,0,0.41,113.64,184.28,0,0,0,312.31,30,363.928571428571,337.214285714286,4.0389358628849,2.19722457733622,33,"spring"
"55","05","21","1995",24,0,0,0,0,0,0,0,0,35,0,0,0,59,-116.008540286761,33.5250917231086,188.72,0,0,6.78,60.64,14.08,42.09,0,0,312.31,30,363.928571428571,337.214285714286,0.9105704548599,3.2188758248682,33,"spring"
"39","05","21","1995",19,0,0,0,0,0,0,0,0,0,0,0,0,19,-116.043979353491,33.554226492057,53.2,0,0,10.21,52.45,195.54,0.9,0,0,312.3,30,363.928571428571,337.214285714286,4.12150685633819,2.99573227355399,31,"spring"
"42","05","21","1995",19,0,0,0,0,0,0,0,0,0,0,0,0,19,-116.025787284901,33.5401636554377,75.38,0,0,50.66,18.37,163.71,4.18,0,0,312.3,30,363.928571428571,337.214285714286,2.50943371793967,2.99573227355399,33,"spring"
"21","05","21","1995",7,0,0,0,0,0,0,0,0,0,0,0,0,7,-116.146933857515,33.510178547789,28.18,0,0,96.05,45.57,122.41,20.1,0,0,312.31,30,363.928571428571,337.214285714286,7.22175458040948,2.07944154167984,31,"spring"
"24","06","23","1995",25,0,0,0,0,0,0,0,0,0,0,0,0,25,-116.147346251925,33.554462570141,71.28,0,0,151.15,30.57,48.24,11.06,0,0,312.3,31,374.928571428571,343.5,9.78969900790393,3.25809653802148,32,"summer"
"23","06","23","1995",12,0,0,0,0,0,0,0,0,0,0,0,0,12,-116.147231399742,33.5397962736661,25.27,0,0,97.38,81.57,68.46,39.62,0,0,312.3,31,374.928571428571,343.5,8.74270304100651,2.56494935746154,32,"summer"
"22","06","23","1995",9,0,0,0,0,0,0,0,0,0,0,0,0,9,-116.146975951721,33.5252751512161,49.61,0,0,102.06,49.59,105.78,5.26,0,0,312.3,31,374.928571428571,343.5,7.89162688723154,2.30258509299405,31,"summer"
"21","06","23","1995",25,25,0,0,0,1,0,0,0,0,0,0,0,51,-116.146933857515,33.510178547789,28.18,0,0,96.05,45.57,122.41,20.1,0,0,312.31,31,374.928571428571,343.5,7.22175458040948,3.25809653802148,31,"summer"
"11","06","23","1995",590,1,37,0,0,0,0,0,0,0,0,0,0,628,-116.080555555556,33.4805555555555,231.64,2.58,0,0,0,0,0,0,0,234.22,31,374.928571428571,343.5,0.693216173230499,6.3818160174061,32,"summer"
"05","06","23","1995",118,64,32,0,0,0,0,0,0,0,0,0,0,214,-116.060965598573,33.4554249351792,213.67,8.89,0,0,30.83,44.12,0,0,14.79,312.3,31,374.928571428571,343.5,1.22005095918288,4.77912349311153,32,"summer"
"19","06","23","1995",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-116.112089183679,33.5103302976764,62.56,0,0,187.53,0,24.25,36.95,0.06,0.95,312.3,31,374.928571428571,343.5,4.25669953936335,0,31,"summer"
"09","06","23","1995",131,0,0,0,0,0,0,0,0,0,0,0,0,131,-116.112163888889,33.4805555555555,61.54,0,0,26.35,4.98,175.1,43.04,0,1.29,312.3,31,374.928571428571,343.5,3.55688821293111,4.88280192258637,32,"summer"
"14","06","23","1995",22,0,2,0,0,1,0,0,0,0,0,0,0,25,-116.080555555556,33.4980166666667,234.53,0,0,0,0,0,0,0,0,234.53,31,374.928571428571,343.5,1.02822440653711,3.13549421592915,31,"summer"
"13","06","23","1995",30,11,0,0,0,0,0,0,0,0,0,0,0,41,-116.095106863094,33.498469796742,188.87,0,0,96.86,0,6.59,20,0,0,312.32,31,374.928571428571,343.5,2.32977282904294,3.43398720448515,32,"summer"
"20","06","23","1995",32,23,0,0,0,0,0,0,0,0,0,0,0,55,-116.129851492963,33.5104243047012,23.24,0,0,109.39,63.59,96.25,19.84,0,0,312.31,31,374.928571428571,343.5,5.78742086248027,3.49650756146648,32,"summer"
"01","06","23","1995",187,1,23,0,0,0,0,0,0,0,0,0,0,211,-116.04378952608,33.441176284239,157.74,5.52,0,0,0,63.54,7.43,0,0,234.23,31,374.928571428571,343.5,0.313407145733172,5.23644196282995,33,"summer"
"15","06","23","1995",85,81,0,0,0,0,0,0,0,0,0,0,0,166,-116.129671538396,33.4987077511208,28.28,0,0,97.6,47.65,109.74,29.04,0,0,312.31,31,374.928571428571,343.5,5.30202102681289,4.45434729625351,32,"summer"
"10","06","23","1995",373,2,15,0,0,0,0,0,0,0,0,0,0,390,-116.097177365925,33.4805555555555,263.03,0,0,19.94,0,19.69,2.87,0,6.78,312.31,31,374.928571428571,343.5,2.18156928742819,5.92425579741453,32,"summer"
"07","06","23","1995",551,13,100,0,0,21,0,0,0,0,0,0,0,685,-116.077577562081,33.4697331979169,226.64,9.97,0,36.81,0,22.29,13.75,0,2.85,312.31,31,374.928571428571,343.5,0.78718305436476,6.31354804627709,32,"summer"
"03","06","23","1995",521,1,0,0,0,0,0,0,0,0,0,0,0,522,-116.073636480725,33.4407123380473,132.53,0,0,0,127.5,52.28,0,0,0,312.31,31,374.928571428571,343.5,2.96949366365427,6.25766758788264,31,"summer"
"04","06","23","1995",622,232,1,0,0,0,0,0,0,0,0,0,0,855,-116.094160006286,33.4554894748286,93.56,0,0,17.8,97.96,98.08,1.25,0,3.66,312.31,31,374.928571428571,343.5,2.97416238677357,6.43454651878745,32,"summer"
"06","06","23","1995",802,22,29,0,0,0,0,0,0,0,0,0,0,853,-116.078663338594,33.4548699409948,95.68,0,0,35.65,84.55,66.99,29.44,0,0,312.31,31,374.928571428571,343.5,2.0408775979276,6.68835471394676,32,"summer"
"12","06","23","1995",348,956,4,0,0,0,0,0,0,0,0,0,0,1308,-116.112437062453,33.4990937043527,94.31,0,0,63.01,0,63.86,87.56,3.56,0,312.3,31,374.928571428571,343.5,3.79402752112479,5.85507192220243,31,"summer"
"08","06","23","1995",862,38,44,0,0,2,1,0,0,0,0,0,0,947,-116.095024643104,33.4696827623563,135.47,0,0,55.93,18.49,75.28,24.29,0,2.85,312.31,31,374.928571428571,343.5,2.29056693072234,6.76041469108343,32,"summer"
"02","06","23","1995",838,3,10,0,0,0,0,0,0,0,0,1,0,852,-116.060868971143,33.4405785159516,90.28,0,0,0,45.66,162.41,13.96,0,0,312.31,31,374.928571428571,343.5,1.7978317494482,6.73221070646721,31,"summer"
"16","06","23","1995",311,196,3,0,0,0,0,0,0,0,0,0,0,510,-116.129820514715,33.4806120417832,99.2,0,0,89.81,1.4,97.7,24.2,0,0,312.31,31,374.928571428571,343.5,5.18408139952859,5.74300318780948,31,"summer"
"35","06","23","1995",144,0,0,0,0,0,0,0,0,0,0,0,0,144,-116.07889283649,33.5396123221812,186.46,0,85.01,5.97,0,0,1.84,0,33.03,312.31,31,374.928571428571,343.5,4.36012479143756,4.97673374242057,31,"summer"
"38","06","23","1995",36,0,0,0,0,0,0,0,0,0,0,0,0,36,-116.060326972984,33.5107915338315,234.23,0,0,0,0,0,0,0,0,234.23,31,374.928571428571,343.5,1.13081944046155,3.61091791264422,30,"summer"
"34","06","23","1995",87,0,0,0,0,0,0,0,0,0,0,0,0,87,-116.078850486332,33.5262756378852,290.8,0,21.51,0,0,0,0,0,0,312.31,31,374.928571428571,343.5,3.2765489148821,4.47733681447821,31,"summer"
"44","06","23","1995",322,0,0,0,0,0,0,0,0,0,0,0,0,322,-116.043477083467,33.5394629817105,118.02,0,33.88,82.19,19.07,52.07,3.19,0,3.88,312.3,31,374.928571428571,343.5,2.49262124473054,5.77765232322266,31,"summer"
"33","06","23","1995",53,0,0,0,0,0,0,0,0,0,0,0,0,53,-116.095037211773,33.5246916608313,158.72,0,73.3,0,0,0,0,0,80.28,312.3,31,374.928571428571,343.5,3.99496687423725,3.98898404656427,32,"summer"
"30","06","23","1995",47,1,0,0,0,0,0,0,0,0,0,0,0,48,-116.112774528282,33.5400464244073,287.09,0,0,18.6,3.5,0,0,0,3.12,312.31,31,374.928571428571,343.5,6.36486038239695,3.87120101090789,31,"summer"
"18","06","23","1995",10,0,0,0,0,0,0,0,0,0,0,0,0,10,-116.095658083723,33.5102133092492,109.13,0,46.9,106.63,0,0,13.9,0,35.74,312.3,31,374.928571428571,343.5,2.94260927887526,2.39789527279837,31,"summer"
"47","06","23","1995",15,0,1,0,0,0,0,0,0,0,0,0,0,16,-116.061332043981,33.5523576754921,168.84,0,24.14,66.01,7.38,19.1,6.03,0,20.8,312.3,31,374.928571428571,343.5,4.42771615250869,2.77258872223978,31,"summer"
"32","06","23","1995",29,41,0,0,0,0,0,0,0,0,0,0,0,70,-116.112643502163,33.5249882262004,215.44,0,0,55.95,0,0,0,0,40.92,312.31,31,374.928571428571,343.5,5.2041179515856,3.40119738166216,31,"summer"
"17","06","23","1995",75,0,0,0,0,0,0,0,1,0,0,0,0,76,-116.080418214555,33.5132965785911,135.71,0,20.75,0,0,0,0,0,0,156.46,31,374.928571428571,343.5,2.14133467524184,4.33073334028633,25,"summer"
"27","06","23","1995",92,0,0,0,0,0,0,0,1,0,0,0,0,93,-116.129752037184,33.5544235905368,169.92,0,0,121.01,7.11,0,0,9.06,5.2,312.3,31,374.928571428571,343.5,8.60788819899623,4.53259949315326,32,"summer"
"26","06","23","1995",201,1,0,0,0,0,0,0,0,0,0,0,0,202,-116.130058014471,33.5397771658851,63.53,0,0,164.58,76.96,7.23,0,0,0,312.3,31,374.928571428571,343.5,7.50425013230634,5.30826769740121,31,"summer"
"37","06","23","1995",68,0,0,0,0,0,0,0,10,0,0,0,0,78,-116.094578150598,33.5541757657346,199.51,0,6.88,76.4,0,0,24.26,0,5.25,312.3,31,374.928571428571,343.5,6.53239504312798,4.23410650459726,31,"summer"
"25","06","23","1995",23,0,0,0,0,0,0,0,0,0,0,0,0,23,-116.13015998982,33.5250572359253,48.58,0,0,154.69,25.74,56.08,27.22,0,0,312.31,31,374.928571428571,343.5,6.51519472632406,3.17805383034795,30,"summer"
"29","06","23","1995",47,0,0,0,0,0,0,0,0,0,0,0,0,47,-116.112512664527,33.5545377345387,182.86,0,0,76.33,0,0,0,0,53.12,312.31,31,374.928571428571,343.5,7.58097998331013,3.87120101090789,31,"summer"
"31","06","23","1995",11,0,0,0,0,0,0,0,0,0,0,0,0,11,-116.094815082293,33.5397510570489,230.67,0,5.39,48.55,0,0,0,0,27.7,312.31,31,374.928571428571,343.5,5.29935814184353,2.484906649788,31,"summer"
"36","06","23","1995",259,0,0,0,0,0,0,0,0,0,0,0,0,259,-116.078733387717,33.554205787678,162.91,0,49.24,5.27,0,0,0,0,94.89,312.31,31,374.928571428571,343.5,5.53530456753835,5.56068163101553,31,"summer"
"48","06","23","1995",498,0,0,0,0,0,0,0,0,0,0,0,0,498,-116.061193834649,33.5396264941129,273.63,0,14.41,6.13,0,1.08,0,0,17.07,312.32,31,374.928571428571,343.5,3.25098804051951,6.21260609575152,32,"summer"
"45","06","23","1995",929,0,0,0,0,0,0,0,0,0,0,0,0,929,-116.043264210412,33.5269154809017,142.47,1.73,10.59,0,0,1.67,0,0,0,156.46,31,374.928571428571,343.5,1.1466814470703,6.8351845861473,33,"summer"
